,GAMA_ID,lambdar_log_mstar,z
54196,273524,9.998961,0.07884
54197,273541,10.748924,0.07759
54198,273542,10.560674,0.07536
54202,273546,11.038493,0.07458
54203,273547,9.434861,0.05011
54204,273548,11.304259,0.13321
54205,273550,10.498831,0.12567
54209,273566,10.624196,0.14818
54210,273567,10.475486,0.07459
54211,273568,10.75945,0.14821
54215,273577,8.456663,0.02174
54216,273578,9.400213,0.07481
54217,273580,10.017797,0.13279
54222,273598,9.570954,0.07546
54228,273612,10.627937,0.10063
54229,273613,10.52253,0.07572
54231,273621,10.588764,0.14704
54237,273631,9.801036,0.1259
54241,273646,9.751583,0.11831
54242,273647,9.929606,0.07419
54243,273651,9.622476,0.11915
54244,273652,10.671632,0.11815
54245,273653,6.4111757,0.00539
54246,273654,11.169778,0.07445
54248,273661,10.234808,0.10028
54249,273662,10.51881,0.11887
54251,273665,9.783424,0.11698
54252,273666,10.26207,0.11996
54253,273670,9.898385,0.11795
54254,273671,9.949477,0.07373
54255,273679,9.725119,0.11811
54256,273680,10.894803,0.11457
54260,273684,11.397068,0.1141
54261,273685,10.41051,0.11451
54262,273686,10.966741,0.14667
54263,273687,10.170523,0.11388
54264,273688,10.395812,0.14602
54267,273691,10.791138,0.11399
54269,273693,10.2920885,0.14693
54276,273713,10.254962,0.09148
54283,273727,9.365021,0.12252
54289,273746,11.064951,0.12516
54291,273750,9.258696,0.03248
54306,273777,9.393057,0.06194
54310,273798,8.51973,0.03281
54312,273800,10.856736,0.07895
54313,273802,10.001037,0.10346
54314,273803,10.614998,0.07653
54319,273821,9.416511,0.08522
54323,273832,10.094007,0.07763
54324,273833,10.191149,0.07747
54325,273834,10.161919,0.08124
54326,273835,10.87679,0.07833
54327,273836,9.700757,0.14148
54328,273837,11.148626,0.07884
54329,273838,10.79437,0.07693
54330,273839,10.435524,0.07741
54331,273841,10.344512,0.07922
54332,273842,10.208067,0.07792
54333,273843,11.149627,0.07922
54334,273844,10.339905,0.078
54335,273845,11.562139,0.07869
54336,273846,8.830732,0.07762
54337,273848,10.443625,0.08087
54338,273849,10.892396,0.07909
54339,273850,11.442516,0.08101
54340,273851,10.115076,0.0796
54341,273852,10.43213,0.07813
54342,273856,9.95155,0.0802
54343,273862,9.875115,0.07842
54344,273863,9.90035,0.07893
54345,273864,9.791425,0.09145
54346,273865,10.222677,0.07945
54349,273883,9.476519,0.07477
54351,273887,10.261576,0.07814
54352,273888,10.403744,0.07696
54353,273889,11.334479,0.07936
54354,273890,10.785092,0.07614
54355,273891,10.427917,0.13253
54356,273892,11.031874,0.0786
54359,273899,10.309267,0.11268
54361,273902,9.819241,0.07845
54365,273909,9.925736,0.10377
54366,273915,9.966351,0.07796
54369,273925,9.192695,0.02833
54370,273927,10.213628,0.08965
54371,273928,10.688802,0.07818
54372,273929,10.576686,0.14832
54381,273951,8.959189,0.02626
54382,273952,9.753638,0.02695
54383,273953,10.892358,0.14913
54384,273954,10.223092,0.07791
54385,273955,11.486544,0.14904
54386,273956,10.2431555,0.02643
54387,273957,8.448448,0.02667
54388,273958,10.545965,0.148
54389,273959,11.223886,0.14827
54390,273960,11.149535,0.14805
54391,273961,10.656526,0.11074
54393,273963,10.375513,0.07902
54394,273973,10.688677,0.1111
54395,273978,9.522998,0.11179
54396,273979,9.012947,0.07443
54399,273993,9.955411,0.07827
54400,273999,9.976032,0.07947
54403,278045,9.410469,0.04766
54423,278069,9.720095,0.12454
54425,278071,9.912225,0.11535
54426,278074,9.087653,0.02529
54427,278075,10.701987,0.1246
54428,278076,9.588894,0.09584
54431,278080,9.85047,0.1155
54433,278082,9.694848,0.11617
54436,278085,9.838862,0.07844
54437,278086,10.45021,0.09546
54438,278087,10.284325,0.14258
54445,278094,9.14371,0.11528
54446,278095,10.532185,0.11419
54447,278096,10.327498,0.12559
54448,278097,10.416098,0.14843
54450,278099,10.072531,0.13596
54451,278100,11.139581,0.14681
54452,278101,10.503713,0.14464
54456,278105,10.695447,0.14694
54457,278106,10.400164,0.14552
54458,278107,10.866877,0.14541
54460,278109,10.658429,0.02509
54461,278110,8.871739,0.05372
54470,278119,10.152804,0.14728
54471,278120,10.865657,0.12237
54472,278121,10.918287,0.09464
54473,278122,11.495069,0.12475
54476,278125,10.360341,0.12368
54480,278129,9.530284,0.12375
54484,278133,10.092996,0.1228
54485,278134,9.640962,0.04678
54487,278137,10.197924,0.12426
54491,278142,10.545923,0.13787
54497,278148,11.18408,0.13833
54513,278166,10.38769,0.11799
54514,278167,10.23411,0.12709
54515,278168,9.309927,0.05345
54516,278169,9.53482,0.0543
54517,278170,10.008633,0.12725
54528,278182,10.715927,0.12648
54534,278188,10.491216,0.12913
54545,278200,7.332382,0.00464
54546,278201,9.186805,0.12068
54547,278202,10.177914,0.10147
54548,278203,11.062019,0.11797
54554,278209,8.878191,0.07746
54556,278212,10.384215,0.11786
54557,278213,10.461946,0.11768
54558,278214,9.711279,0.1276
54561,278217,10.054003,0.10241
54563,278220,10.867584,0.10315
54570,278227,11.095603,0.11681
54571,278228,10.65365,0.11776
54572,278229,11.214829,0.1173
54574,278231,10.130329,0.06488
54576,278233,9.841994,0.12698
54584,278241,11.228241,0.09755
54588,278245,9.900381,0.14305
54597,278254,10.379429,0.10208
54601,278258,10.909196,0.11312
54603,278260,9.005758,0.05452
54605,278262,9.8970375,0.1448
54608,278265,10.538444,0.138
54612,278281,10.492049,0.12594
54614,278284,10.905137,0.14302
54617,278292,10.7867565,0.08173
54618,278293,8.344994,0.02944
54622,278302,11.106279,0.14366
54623,278303,10.080053,0.05977
54624,278304,10.887116,0.1434
54627,278308,9.8642235,0.07789
54628,278311,9.981648,0.1442
54631,278317,9.943972,0.07478
54633,278334,10.827403,0.10298
54638,278347,10.734496,0.07676
54639,278348,9.012531,0.04232
54640,278349,10.734245,0.07902
54641,278350,11.50878,0.07778
54642,278352,3.4563088,0.00021
54643,278353,10.333795,0.07884
54644,278355,10.580874,0.07575
54645,278359,9.829829,0.0855
54646,278367,10.5027075,0.09519
54647,278368,10.869823,0.09644
54649,278378,10.890539,0.13359
54655,278387,10.641712,0.09735
54656,278390,10.784756,0.02883
54661,278408,10.286109,0.102
54663,278412,10.541272,0.11607
54674,278441,11.18735,0.13267
54675,278443,11.598342,0.13291
54679,278454,10.711085,0.13495
54680,278455,9.951093,0.06874
54681,278456,10.805089,0.13368
54682,278457,11.182053,0.13257
54683,278458,10.2860155,0.13062
54687,278465,10.163398,0.13351
54690,278473,10.599404,0.118
54691,278474,10.626692,0.13384
54692,278475,10.791041,0.13241
54693,278476,10.997809,0.13296
54701,278492,11.12024,0.08665
54702,278493,11.396389,0.09575
54709,278513,8.445454,0.01693
54710,278514,9.903148,0.11006
54711,278515,10.890692,0.11088
54712,278516,10.443507,0.14549
54720,278547,10.833344,0.11027
54721,278548,10.502395,0.04318
54723,278550,10.704725,0.14407
54724,278551,10.620398,0.08702
54725,278554,9.198648,0.04291
54727,278559,10.611346,0.06538
54728,278560,10.657004,0.14387
54729,278561,10.861326,0.06575
54731,278564,10.352958,0.06346
54732,278565,9.733232,0.08746
54735,278569,10.372233,0.14489
54736,278570,10.363745,0.14334
54747,278609,9.300068,0.08671
54748,278614,3.0267775,0.00018
54749,278615,9.811008,0.11005
54753,278625,10.008925,0.11961
54757,278638,10.084885,0.10993
54758,278639,5.499714,0.00036
54759,278640,10.212502,0.10965
54761,278643,9.41429,0.03549
54762,278645,8.030852,0.01103
54763,278647,10.078692,0.08728
54767,278657,10.371173,0.05907
54768,278660,10.843019,0.11962
54775,278684,8.389184,0.01085
54777,278691,10.251745,0.1263
54780,278702,8.514428,0.02891
54781,278703,9.628294,0.04088
54785,278725,11.263684,0.04081
54786,278727,11.239444,0.10565
54787,278730,9.801101,0.0711
54789,278732,10.582849,0.10815
54790,278733,10.884115,0.12827
54791,278734,10.549379,0.11916
54792,278735,8.264093,0.0404
54793,278736,9.867152,0.03982
54794,278737,10.914091,0.10831
54796,278741,9.449952,0.03971
54798,278757,11.248565,0.10928
54799,278758,11.04624,0.10645
54800,278759,11.114915,0.10673
54801,278760,10.114746,0.04121
54802,278761,10.461415,0.10722
54803,278763,9.182765,0.10951
54804,278766,11.533052,0.10873
54805,278767,11.185148,0.10707
54807,278769,10.845294,0.10913
54808,278770,10.041603,0.10646
54809,278771,9.123626,0.04132
54810,278773,9.720014,0.04152
54812,278775,10.674971,0.10945
54814,278778,10.950934,0.10742
54815,278779,10.794623,0.10867
54817,278783,10.230203,0.11031
54820,278787,9.419908,0.04112
54821,278801,10.37368,0.11119
54822,278802,11.154539,0.04123
54823,278803,9.550761,0.07126
54824,278804,10.055319,0.04198
54825,278805,10.777302,0.10863
54826,278807,11.142605,0.10871
54827,278808,11.213201,0.10923
54828,278809,9.883401,0.10987
54829,278810,10.908997,0.10821
54831,278812,9.762109,0.04167
54832,278813,10.781522,0.10064
54836,278818,10.933273,0.11059
54837,278819,10.546469,0.10124
54844,278832,10.2423935,0.1072
54845,278838,1.2748041,6e-05
54846,278840,10.696771,0.04174
54847,278841,10.719976,0.05247
54848,278843,9.597895,0.05176
54851,278846,9.742378,0.04133
54852,278847,11.129479,0.04148
54857,278855,9.293125,0.04185
54859,278861,9.813207,0.09019
54865,278878,10.26057,0.05258
54870,278891,10.053435,0.08778
54871,278892,9.906388,0.10264
54877,278909,9.555052,0.04148
54878,278910,11.358446,0.11973
54883,278918,9.253747,0.0416
54886,278937,10.310132,0.14191
54888,278940,10.378076,0.07235
54889,278942,10.218655,0.104
54892,278947,9.634,0.07239
54893,278951,9.597966,0.10406
54894,278964,9.934102,0.07385
54902,278989,2.791826,0.00014
54903,278994,9.962296,0.07225
54904,278995,8.428879,0.0131
54906,278998,10.289957,0.07076
54907,278999,9.624494,0.05288
54911,279014,9.750583,0.07202
54915,279028,9.73958,0.05274
54927,279075,8.960259,0.1107
54929,279079,10.120114,0.09288
54938,279113,11.189691,0.11368
54943,279126,9.610458,0.05268
54944,279128,9.055936,0.05818
54948,279137,3.0447736,1e-05
54954,279147,10.901979,0.13183
54955,279148,9.679571,0.02737
54956,279149,10.654112,0.12892
54961,279160,8.263591,0.01276
54962,279161,9.818825,0.05239
54970,279180,9.0728445,0.0535
54973,279189,9.729192,0.12836
54974,279191,10.255285,0.10063
54975,279204,10.816915,0.14883
54982,279219,9.763742,0.09637
54986,279231,10.634708,0.14851
54987,279232,11.294819,0.14835
54988,279234,9.942097,0.06975
54989,279236,10.157521,0.07013
54992,279240,10.394623,0.14749
54993,279241,9.803484,0.09352
54994,279245,10.114028,0.12644
54995,279246,9.228817,0.07687
54998,279261,9.471189,0.03637
55003,279270,9.822915,0.13341
55006,279278,9.558302,0.06992
55008,279283,11.010906,0.10026
55017,279319,10.902002,0.07122
55018,279322,9.995279,0.07047
55019,279323,11.066811,0.10149
55020,279324,10.702388,0.07031
55022,279326,10.047484,0.06929
55023,279327,10.271628,0.06963
55033,279360,10.042858,0.14127
55034,279362,8.763445,0.06858
55036,279364,10.344011,0.14163
55037,279365,10.134407,0.12426
55042,279374,9.313608,0.07706
55044,279387,10.683932,0.128
55045,279388,9.725354,0.12716
55046,279390,10.139401,0.07058
55048,279397,10.734803,0.14715
55049,279401,10.540411,0.09436
55052,279409,10.830172,0.14532
55053,279410,10.654841,0.14284
55058,279422,10.115987,0.14366
55059,279423,10.168033,0.14478
55064,279439,10.618324,0.12316
55065,279440,10.602146,0.10168
55075,279466,10.74088,0.09315
55076,279468,11.046331,0.14633
55077,279469,9.979008,0.09462
55080,279472,10.099542,0.14118
55081,279474,10.659153,0.14745
55087,279498,10.433996,0.09499
55088,279499,10.784797,0.14667
55089,279500,9.928427,0.09467
55090,279501,10.603645,0.14357
55101,279521,10.438189,0.10464
55104,279535,10.849641,0.12317
55106,279540,10.213641,0.12336
55115,279578,10.738108,0.05417
55116,279579,9.697443,0.08608
55122,279588,9.617497,0.05214
55126,279599,10.325405,0.13957
55138,279619,10.624858,0.14083
55139,279620,10.80479,0.1404
55150,279648,10.529875,0.09717
55159,279661,9.654623,0.06856
55169,279694,10.500756,0.1426
55185,279758,10.250098,0.05198
55186,279759,8.825445,0.05225
55192,279781,10.627203,0.09537
55199,279818,9.758317,0.02724
55200,279819,10.429881,0.14283
55203,279826,9.756522,0.08046
55207,279838,10.4407,0.09421
55208,279840,10.764154,0.08672
55209,279841,10.742299,0.08775
55214,279855,10.166674,0.09194
55215,279868,10.657417,0.08745
55217,279874,11.075185,0.08706
55218,279875,10.108281,0.08751
55220,279877,11.201836,0.08677
55221,279878,11.554784,0.08733
55222,279880,10.698987,0.08804
55223,279881,10.497432,0.08561
55226,279886,9.124313,0.01825
55228,279891,8.252973,0.02381
55231,279902,9.155454,0.08487
55232,279903,9.693108,0.08417
55233,279905,10.608669,0.01764
55234,279908,10.427272,0.01729
55235,279909,11.27657,0.13692
55236,279910,11.312717,0.08682
55237,279911,11.027041,0.08761
55238,279912,10.172792,0.08721
55239,279913,10.153982,0.08692
55242,279917,9.484009,0.01799
55243,279918,10.021014,0.08882
55244,279919,10.424071,0.1397
55246,279922,2.1332817,9e-05
55247,279923,10.043926,0.08775
55248,279924,9.8167305,0.08799
55251,279932,11.275692,0.01703
55252,279934,10.7607355,0.08796
55253,279935,9.975398,0.08663
55255,279939,10.117433,0.08599
55256,279941,10.458742,0.08821
55257,279942,9.422,0.08727
55258,279943,8.601698,0.01841
55259,279944,10.676157,0.08759
55264,279961,9.56602,0.08723
55265,279962,9.526145,0.08511
55266,279972,10.065134,0.13985
55267,279974,11.081988,0.14045
55272,279983,10.957006,0.14027
55276,280008,2.653922,1e-04
55288,280027,10.142846,0.14038
55289,280038,11.136468,0.13893
55305,280075,10.616852,0.14385
55306,280076,10.694381,0.14029
55307,280077,10.961898,0.14364
55317,280101,9.782624,0.08732
55318,280102,10.852704,0.14483
55319,280103,10.89058,0.13917
55321,280105,10.6785,0.08724
55322,280106,10.531787,0.13991
55323,280107,10.378052,0.08785
55325,280109,11.013884,0.13691
55326,280110,10.521638,0.14337
55327,280111,10.569881,0.144
55333,287595,8.861352,0.04562
55334,287596,10.647311,0.07455
55338,287607,10.268071,0.13804
55340,287619,10.443525,0.13681
55343,287627,10.609171,0.13444
55344,287628,10.543337,0.1343
55345,287629,9.717133,0.07458
55346,287630,9.133962,0.07408
55348,287651,10.671352,0.13516
55350,287653,10.510234,0.1369
55351,287655,11.62285,0.13482
55352,287657,10.821429,0.13412
55353,287658,11.230629,0.07578
55354,287659,10.564432,0.07411
55355,287660,10.53898,0.09395
55361,287690,11.228157,0.09356
55362,287691,10.486636,0.07405
55363,287692,11.5347395,0.07394
55364,287693,10.700963,0.0738
55365,287694,10.165348,0.0735
55369,287705,10.942434,0.07585
55372,287709,10.267548,0.12421
55378,287736,11.033674,0.0753
55379,287737,9.570396,0.07438
55380,287739,11.119673,0.11124
55381,287740,10.838815,0.11179
55382,287741,11.007467,0.14568
55384,287762,9.668494,0.10966
55385,287763,10.4378,0.1352
55386,287764,10.381358,0.13378
55387,287766,10.288823,0.0754
55391,287773,10.623374,0.13399
55392,287776,8.995487,0.04149
55399,287792,11.353793,0.13417
55400,287793,9.598144,0.10237
55401,287794,10.351933,0.07463
55402,287795,9.609239,0.0748
55410,287812,9.813893,0.10159
55411,287824,10.855351,0.0406
55413,287826,10.479139,0.07725
55414,287827,10.147709,0.01989
55415,287829,10.023672,0.12395
55416,287830,11.163034,0.07693
55417,287831,9.960368,0.0759
55418,287832,11.367135,0.13363
55420,287834,10.813632,0.07657
55424,287844,10.17618,0.07664
55425,287848,10.781003,0.10189
55426,287850,2.0657623,5e-05
55428,287852,9.361798,0.0465
55429,287853,9.566607,0.0647
55430,287854,10.134874,0.1066
55431,287855,10.5236635,0.10672
55432,287856,11.332358,0.13342
55434,287864,9.985226,0.10695
55435,287865,9.923705,0.13225
55436,287871,10.421717,0.0763
55437,287872,10.103964,0.07492
55438,287873,10.76449,0.13356
55440,287882,9.437483,0.0753
55441,287891,10.632531,0.07545
55442,287892,10.939984,0.09277
55443,287893,10.196617,0.12327
55445,287899,10.091388,0.09244
55446,287901,9.482921,0.07542
55447,287902,9.853386,0.1015
55448,287908,10.191581,0.1016
55449,287909,10.337337,0.09347
55451,287911,10.138929,0.11829
55453,287920,10.229839,0.12021
55454,287922,9.564565,0.07507
55456,287930,10.674945,0.10239
55457,287931,10.480267,0.07556
55458,287932,10.1861,0.09785
55459,287933,10.963415,0.10128
55462,287949,10.578356,0.13299
55463,287950,9.951362,0.07631
55464,287951,10.715059,0.13319
55468,287965,9.624354,0.0757
55470,287978,9.503385,0.07648
55475,287995,9.409436,0.07656
55476,288000,10.670883,0.05944
55477,288002,9.714893,0.07475
55478,288003,10.858397,0.11423
55480,288005,10.514262,0.13296
55482,288007,9.441877,0.0993
55485,288013,11.082412,0.10635
55486,288014,10.66301,0.07683
55491,288039,10.583163,0.13274
55492,288040,11.486846,0.13301
55493,288041,10.031779,0.11603
55494,288043,9.84209,0.13284
55497,288050,9.702949,0.09535
55500,288075,10.010398,0.13233
55505,288084,11.085653,0.12622
55511,288096,9.783672,0.0841
55515,288106,10.535513,0.11044
55518,288110,10.989731,0.02859
55523,288128,10.713473,0.07597
55527,288132,10.57671,0.10675
55528,288133,10.395609,0.10667
55535,288146,8.821105,0.02878
55537,288155,10.811766,0.10643
55538,288158,10.534082,0.13259
55539,288159,10.457034,0.1334
55540,288160,10.636734,0.10717
55541,288161,11.433173,0.13322
55542,288162,11.042414,0.10747
55544,288164,10.610346,0.094
55545,288165,10.089178,0.1062
55546,288166,11.055123,0.10682
55550,288178,9.777402,0.10577
55551,288182,10.782971,0.10726
55556,288202,11.143912,0.13734
55557,288206,9.896813,0.06731
55558,288207,10.642036,0.12788
55562,288271,11.016647,0.1305
55574,288303,10.788862,0.10852
55575,288304,10.224625,0.07633
55587,288336,10.261452,0.12305
55598,288364,10.150088,0.02043
55603,288374,10.212518,0.05852
55608,288396,10.803699,0.14209
55609,288397,10.130915,0.09586
55616,288422,10.301817,0.13441
55618,288424,8.5472355,0.01954
55621,288427,10.889167,0.13386
55623,288429,10.832541,0.13432
55624,288432,9.368082,0.07828
55631,288457,9.958939,0.04671
55632,288458,7.4972343,0.0062
55635,288461,8.50558,0.00434
55638,288466,10.344265,0.13436
55642,288483,11.100991,0.13428
55644,288485,9.479565,0.07836
55645,288486,9.618973,0.07805
55646,288487,9.964538,0.08142
55649,288491,10.001076,0.13447
55651,288493,1.1951848,0.00012
55652,288494,10.349429,0.08131
55657,288500,9.5334835,0.06795
55661,288518,10.274157,0.06795
55663,288521,10.695614,0.13433
55668,288528,10.0224085,0.14705
55674,288549,10.455746,0.10578
55676,288551,10.786806,0.10572
55677,288552,10.554992,0.13664
55678,288553,10.557492,0.10423
55679,288554,10.659849,0.10504
55682,288558,10.2320595,0.11051
55686,288565,10.456776,0.13177
55687,288567,9.757791,0.06575
55692,288586,10.561792,0.07801
55693,288587,10.571787,0.12816
55695,288590,10.950256,0.13617
55699,288594,10.633488,0.12744
55701,288601,10.706242,0.13678
55706,288609,7.0402217,0.0066
55708,288621,11.10443,0.13277
55710,288623,10.483512,0.12616
55711,288624,10.145648,0.13619
55712,288625,11.05724,0.14854
55713,288626,10.135413,0.06645
55714,288627,9.333799,0.07734
55719,288634,10.653747,0.10438
